,business_id,hours
69542,vplLMSpvICOQcBS8z-gUyw,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-16:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-17:0'}"
69543,zDQHd1J2zLZ0-jR2JHDzDg,
69590,nQ7GTpcQv7Qdj5csqUTHQA,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '14:0-22:0'}"
69660,YZuHkSyCchG2sTxqHcAS3w,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-12:0'}"
69665,OHTheUQnF2bfpGAzyzo0tQ,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-23:59', 'Wednesday': '7:0-23:59', 'Thursday': '7:0-23:59', 'Friday': '8:0-21:0', 'Saturday': '7:0-23:59', 'Sunday': '7:0-22:0'}"
69673,N1Kv9Uxx4ZHeooGcpNe_RQ,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}"
69675,HQYrDpxKB4nMBuH2t56Hng,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-17:30', 'Wednesday': '9:30-20:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-21:0', 'Saturday': '9:30-19:0', 'Sunday': '9:30-21:0'}"
69682,TVxFgLjV_d-tiW74LXdw0Q,
69696,Qwh4zJr8iRvkkv_ti-AZpg,
69713,41lLzXlVUUPx8MX7aICkTw,"{'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0', 'Saturday': '13:0-16:0'}"
69751,hRlly5EvaG487NoZ55-qmw,
69760,uKXw5zfNtNw_eJW2arHLFw,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}"
69772,mMsCJqvnyb686vQ5FSXe_A,"{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '8:0-16:0'}"
69800,KruOBMcKFVs2BFfBd6z0lg,"{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '23:0-22:0', 'Sunday': '23:0-21:30'}"
69838,WZYrarLuL4JVu4bmFwvY8A,
69840,fP4rwb4VxnUjdxiv6oYL4w,"{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}"
69849,6YidasZua6LwfnrZ-5MC6w,
69851,kPU1EiBF4_9ILy9NlJC8tQ,
69865,5GTlt4ihTrsxVS045xApvw,"{'Tuesday': '11:0-18:30', 'Wednesday': '10:0-18:30', 'Thursday': '9:0-18:30', 'Friday': '9:0-18:30', 'Saturday': '7:0-13:0'}"
69893,v7a5c2bNcL8jz_znXkKNww,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:30', 'Thursday': '8:0-17:0', 'Friday': '8:0-14:0'}"
69909,_6A-vMw12vryDpFRy5vhuQ,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
69919,yr6U0Wk8LXR_OLF1ezHOhw,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-16:0'}"
69944,7Pt3i6QEBGti15xvua2XMg,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '8:0-17:0', 'Sunday': '10:0-15:0'}"
69963,gQ9jmyQ6iASiBLWo22vaIg,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-15:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-17:0'}"
69971,ZGbN7iPw6eoeWAmas2Go6Q,"{'Monday': '0:0-0:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-14:0', 'Saturday': '10:0-16:0', 'Sunday': '12:0-16:0'}"
69973,n4U36QRZClcm-jjSc-SrUw,"{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-18:0', 'Saturday': '9:0-16:0'}"
69974,YPk1gZZGLpC51uFku2O4jA,"{'Monday': '9:0-16:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Sunday': '11:0-12:0'}"
69995,fq2i-UQ5h1sscPnyq1JO1A,"{'Monday': '9:0-20:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '8:0-20:0'}"
70020,jltDog3uZ0bJ45meN2bzzg,"{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}"
70050,6-83v3aZ30sU73oyW8Vk2A,
70056,KVzor3_ldrIVXofzW9qcRg,
70059,liQ0Di43YUBuWjryWgSESA,"{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-20:0', 'Sunday': '8:0-18:0'}"
70064,fIyOuyJKeUlYgOUiG_8jfg,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}"
70067,JsMiTkxWWcUBATcqLFt20g,"{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-17:0', 'Saturday': '9:0-16:0'}"
70079,PKQ8u65he4JlUpUCS200cQ,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-16:0', 'Saturday': '8:0-16:0'}"
70089,5eJb77EfjANWBOow_fCacA,
70103,kvosAPXhHrd_dLoD5FDe2A,
70111,UhekcbvU2xnBZ93KCb9cYA,"{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-2:0', 'Saturday': '7:0-2:0', 'Sunday': '7:0-0:0'}"
70146,4h-zP7yhqAbvF5pz4GyTrw,
70166,AmOQsObIr0NOyeRr1aybfQ,
70169,0SmsiKfGOoFdXO-j23AVWA,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
70192,gA6YE2wB2q858FmT0JLniQ,
70210,xLlDdk1lRCPngX1BqlFIig,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0'}"
70217,AFVNXoSMJ9VoMSaXGqcQRA,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}"
70243,6Fotz60HuxMH3JCYW_Y6Cg,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-16:0'}"
70246,3T6dCzTL0Rct0OLHq6QHSg,
70259,Q6Eg4us_Cq0N7MbyR4dTxg,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}"
70276,DlMC8mxvxbpAshaEL_MPpw,"{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:0'}"
70340,1r7NMwVO9tDyDJLVWsM4lg,"{'Monday': '8:0-14:0', 'Tuesday': '8:0-14:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}"
70383,k1wGaX-13Db-XDWC50PmIA,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}"
70470,OXFCsM7_GkJ9KC93_UIbuw,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
70479,gpXBzQfyWcsvq2N21jzMUw,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}"
70497,tA335xkefgX69QhY3-mHhg,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0'}"
70498,oGpVeWJB4GeBO6f41ykmGQ,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
70530,KwilllahEB9FznFr0utYvg,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-14:0', 'Wednesday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:30-14:0', 'Sunday': '8:30-14:0'}"
70602,Rlqqf3oWzuIsAz8xsg0BvA,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-17:0'}"
70612,4r3fu4Zkv_QxvfvjEixCdg,"{'Monday': '9:0-0:0', 'Tuesday': '9:0-0:0', 'Wednesday': '9:0-0:0', 'Thursday': '9:0-0:0', 'Friday': '9:0-1:0', 'Saturday': '9:0-1:0', 'Sunday': '9:0-0:0'}"
70629,9haFlHQRUwpYzdktVq60EQ,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0', 'Saturday': '7:0-15:0'}"
70650,gP_oWJykA2RocIs_GurKWQ,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}"
70661,Ofq0zzbneTISNOFD9ILJlA,"{'Monday': '0:0-0:0', 'Friday': '10:0-10:15'}"
70667,y4eO0zDhdd4VH15b053azA,"{'Monday': '7:30-17:0', 'Tuesday': '7:30-17:0', 'Wednesday': '7:30-17:0', 'Thursday': '7:30-17:0', 'Friday': '7:30-17:0'}"
70672,QrQeyk2wF4yKt9LMsX9pJQ,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}"
70738,Aoe8dOzeuiAovvFYPl2jMA,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-15:0', 'Saturday': '9:0-15:0', 'Sunday': '7:0-17:0'}"
70739,kUnjL9oAVYF89ZKJKtjDmg,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0'}"
70757,140a-E2NQ2K6UkTY1cuByg,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}"
70777,gdGDQVLLbHFdZtJjiPRcug,"{'Monday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-18:0'}"
70797,c0eRjo4okGY_ppuwTjNYzQ,"{'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-16:0'}"
70818,GYFDgaBkWnxepHoyJ7mWAw,"{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}"
70826,6LztYkV0YY0q9Ky93JKQVQ,"{'Tuesday': '8:30-15:0', 'Wednesday': '8:30-15:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '8:30-15:0'}"
70833,RSx3e6HDWjsuTayWLA-Z4A,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-18:0'}"
70841,6wQvpmT5vO1oq5mw5lBrTQ,"{'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-17:0'}"
70868,c1s2eEj2wdTQmZq0XR6bcg,"{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-22:0', 'Friday': '5:0-21:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}"
70879,FElNMLRqathE4-bSwllMwg,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-15:0'}"
70889,u3ZXuJH5JuCLNCQnOQ6vbw,"{'Monday': '0:0-0:0', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '11:30-21:30'}"
70896,bkfM9l3HRvYuPVa0Ojc_MA,"{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:30', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0'}"
70899,wuVqGEkJeH3kyxvEr4lr4w,
70900,Szw67bawbVHCY6Jqhw93GA,"{'Tuesday': '7:0-22:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '7:0-18:0'}"
70904,7tIXaWRqW7vYWMnoXQhDTw,"{'Monday': '0:0-0:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '10:45-22:0'}"
70927,MYZuMWSZ9-1q-_1fbWfvow,"{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '12:0-20:0'}"
70929,Eg3atymjoM-UugyMHtvTOw,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
70940,z5aTqHkbuhSQcW_pznALZA,"{'Monday': '7:0-18:0', 'Saturday': '7:0-13:0'}"
70977,FYZESlQkGYRNa_UNaWTnsA,"{'Monday': '7:0-18:30', 'Tuesday': '7:30-15:30', 'Wednesday': '7:30-15:30', 'Thursday': '7:30-15:30', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}"
70979,RKiASIm2CNTBGtmLc37b1Q,
71018,bm1kBJ4Y6fep69FLrpEA1g,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-16:0'}"
71074,A6bawVXV5sa11LzXaI5asw,"{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0'}"
71137,hftnzIIZaq7Uip5bKRrY9Q,"{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-22:0', 'Friday': '5:0-22:30', 'Saturday': '5:0-22:30', 'Sunday': '5:30-22:0'}"
71159,e-qoguKV0P062rqswSTPkw,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
71259,3IfVxGnr9aSywvWFAVOQDw,"{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}"
71260,B-NJa19_8a1ofhfMoGAnng,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '8:0-13:0'}"
71267,tj_xJMu-pVKx29Jzs7xHow,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}"
71294,zuB_OGOwQjIr6XWmmD4NQw,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
71301,C96zju-kAJa3birAHA6GQg,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
71344,UrYj-HI2I61BK_nsPEa_QQ,"{'Monday': '0:0-0:0', 'Tuesday': '4:30-21:30', 'Wednesday': '4:30-21:30', 'Thursday': '4:30-21:30', 'Friday': '4:30-21:30', 'Saturday': '5:30-21:30', 'Sunday': '5:30-21:30'}"
71351,P1eLS6wRgQRY7nQocPoCnA,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-18:0'}"
71366,rwLCLbjjroZaUV3pGiJOhA,
71369,SOgXFggX3DHvbaR-CJQu8Q,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
71370,Gw1MhtcCnPerFPSpI_6I5g,"{'Monday': '11:0-15:0', 'Tuesday': '11:0-15:0', 'Wednesday': '11:0-15:0', 'Thursday': '11:0-15:0', 'Friday': '11:0-15:0'}"
71375,HtO3SPx1BiqDwDwd3_kd3w,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}"
71397,bUEnsH46LvPMAKuVBfC8Zw,"{'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0'}"
71445,nCemO1rpMc__JVy9TlW02w,"{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0'}"
71449,Vvl50sk4YIIVe7O3oUsJ8Q,"{'Monday': '9:30-20:0', 'Tuesday': '9:30-20:0', 'Wednesday': '9:30-20:0', 'Thursday': '9:30-20:0', 'Friday': '9:30-20:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-15:0'}"
71505,jH_Kk2tQfYP4ZVFKXCpDaQ,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-17:0'}"
71518,OeF0sEMRi63l6Sf4iW6lNQ,"{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:0', 'Wednesday': '16:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-16:0', 'Sunday': '10:0-15:0'}"
71598,dcvtTfC-TfjDDTZJ8vzpkg,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0'}"
71606,DL14r-OYkinOlw4T0kaxyg,"{'Monday': '7:0-16:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-15:0', 'Saturday': '8:0-11:0'}"
71626,EmSZpp6V0CTBrpXPjD6hvA,"{'Monday': '0:0-0:0', 'Tuesday': '6:0-17:0', 'Wednesday': '6:0-17:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-17:0', 'Saturday': '6:0-17:0', 'Sunday': '6:0-17:0'}"
71633,awlFKUgD-otsf-NsBRg18g,
71653,Hf-PqKOuH3IhJ1Eus-inkQ,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}"
71660,UfwZxSw0_hal-SI9IROqCA,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-17:0'}"
71679,TfYFyl8WFLPKGTcRz8AMpw,"{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-23:0', 'Saturday': '5:0-23:0', 'Sunday': '5:0-23:0'}"
71693,6A4HhdsQPBF2I3FPlPJbJw,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
71696,QdcTq41SNkaX2OsN7H50DQ,"{'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}"
71771,xSBC-kI9aTAvCoL8Pw8tsw,
71799,tCgsTTMZugzFN5Tt1h-4Vw,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0'}"
71801,ZdoYqMek6QLvHyMnff1PqQ,
71836,xeX0beo_B3CYoeR9gfJG8A,"{'Monday': '7:0-20:30', 'Tuesday': '7:0-20:30', 'Wednesday': '7:0-20:30', 'Thursday': '7:0-20:30', 'Friday': '7:0-20:30'}"
71838,xmbX-1qkUvxOxzrvrE5fFQ,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '9:0-21:0'}"
71847,CuRjZOmfnXjefwEpyzmTTw,"{'Monday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '11:30-20:0'}"
71859,oRZ24FzN8-RucbIMOPpHww,"{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '11:0-22:0'}"
71860,kdY9pcvJ-GAMfuZPeSsImA,"{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-0:0'}"
71870,WNCU6mym1HOUifyC1ik6qg,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}"
71873,NN4QyaDlMThOhlVDYWsotg,"{'Monday': '0:0-12:0', 'Tuesday': '0:0-12:0', 'Wednesday': '0:0-12:0', 'Thursday': '0:0-12:0', 'Friday': '0:0-12:0', 'Saturday': '0:0-12:0', 'Sunday': '0:0-12:0'}"
71887,VjAKC7Pb-sW96NZ5mPrHSg,"{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-22:0', 'Friday': '5:0-23:0', 'Saturday': '5:0-23:0', 'Sunday': '6:0-21:0'}"
71915,3XlZR7j4Emfj0DIcc-8Y5Q,
71952,ZrxlfdFU_qpnIHI2DmoRxA,"{'Monday': '11:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-19:30', 'Sunday': '11:0-21:0'}"
71968,mt4PuQ_ImWWuVAGgcdQmnw,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}"
