,business_id,attributes
76722,wcXB9JhsNQ3eSjF5VltbiQ,ByAppointmentOnly
76746,I6XYuYbHS4GttygYpTehZw,RestaurantsTakeOut
76746,I6XYuYbHS4GttygYpTehZw,BusinessAcceptsCreditCards
76746,I6XYuYbHS4GttygYpTehZw,Ambience
76746,I6XYuYbHS4GttygYpTehZw,Alcohol
76746,I6XYuYbHS4GttygYpTehZw,NoiseLevel
76746,I6XYuYbHS4GttygYpTehZw,BikeParking
76746,I6XYuYbHS4GttygYpTehZw,RestaurantsGoodForGroups
76746,I6XYuYbHS4GttygYpTehZw,RestaurantsReservations
76746,I6XYuYbHS4GttygYpTehZw,GoodForKids
76746,I6XYuYbHS4GttygYpTehZw,OutdoorSeating
76746,I6XYuYbHS4GttygYpTehZw,WheelchairAccessible
76746,I6XYuYbHS4GttygYpTehZw,HasTV
76746,I6XYuYbHS4GttygYpTehZw,RestaurantsPriceRange2
76746,I6XYuYbHS4GttygYpTehZw,HappyHour
76746,I6XYuYbHS4GttygYpTehZw,Caters
76746,I6XYuYbHS4GttygYpTehZw,RestaurantsTableService
76746,I6XYuYbHS4GttygYpTehZw,CoatCheck
76746,I6XYuYbHS4GttygYpTehZw,DogsAllowed
76746,I6XYuYbHS4GttygYpTehZw,WiFi
76746,I6XYuYbHS4GttygYpTehZw,BusinessParking
76746,I6XYuYbHS4GttygYpTehZw,GoodForMeal
76746,I6XYuYbHS4GttygYpTehZw,RestaurantsAttire
76746,I6XYuYbHS4GttygYpTehZw,RestaurantsDelivery
76747,S7VMACijRMLgUie2Dh99uw,BusinessAcceptsCreditCards
76747,S7VMACijRMLgUie2Dh99uw,BusinessParking
76791,5p03IqApIOLWR9zy3VvX9w,BusinessParking
76791,5p03IqApIOLWR9zy3VvX9w,OutdoorSeating
76791,5p03IqApIOLWR9zy3VvX9w,NoiseLevel
76791,5p03IqApIOLWR9zy3VvX9w,RestaurantsPriceRange2
76791,5p03IqApIOLWR9zy3VvX9w,Alcohol
76791,5p03IqApIOLWR9zy3VvX9w,Ambience
76791,5p03IqApIOLWR9zy3VvX9w,Caters
76791,5p03IqApIOLWR9zy3VvX9w,RestaurantsTakeOut
76791,5p03IqApIOLWR9zy3VvX9w,HasTV
76791,5p03IqApIOLWR9zy3VvX9w,BikeParking
76791,5p03IqApIOLWR9zy3VvX9w,RestaurantsDelivery
76791,5p03IqApIOLWR9zy3VvX9w,GoodForKids
76791,5p03IqApIOLWR9zy3VvX9w,GoodForMeal
76791,5p03IqApIOLWR9zy3VvX9w,BusinessAcceptsCreditCards
76791,5p03IqApIOLWR9zy3VvX9w,RestaurantsTableService
76791,5p03IqApIOLWR9zy3VvX9w,RestaurantsReservations
76791,5p03IqApIOLWR9zy3VvX9w,RestaurantsGoodForGroups
76791,5p03IqApIOLWR9zy3VvX9w,RestaurantsAttire
76806,Jbng7FYprOCvTvvhQQAO1Q,BusinessAcceptsCreditCards
76807,-h_CLzSZJGmSHBNk2LXShw,Caters
76807,-h_CLzSZJGmSHBNk2LXShw,RestaurantsGoodForGroups
76807,-h_CLzSZJGmSHBNk2LXShw,RestaurantsDelivery
76807,-h_CLzSZJGmSHBNk2LXShw,RestaurantsAttire
76807,-h_CLzSZJGmSHBNk2LXShw,OutdoorSeating
76807,-h_CLzSZJGmSHBNk2LXShw,NoiseLevel
76807,-h_CLzSZJGmSHBNk2LXShw,Alcohol
76807,-h_CLzSZJGmSHBNk2LXShw,BusinessParking
76807,-h_CLzSZJGmSHBNk2LXShw,GoodForKids
76807,-h_CLzSZJGmSHBNk2LXShw,BusinessAcceptsCreditCards
76807,-h_CLzSZJGmSHBNk2LXShw,RestaurantsReservations
76807,-h_CLzSZJGmSHBNk2LXShw,WiFi
76807,-h_CLzSZJGmSHBNk2LXShw,HasTV
76807,-h_CLzSZJGmSHBNk2LXShw,RestaurantsTakeOut
76807,-h_CLzSZJGmSHBNk2LXShw,Ambience
76807,-h_CLzSZJGmSHBNk2LXShw,RestaurantsPriceRange2
76829,QV6nk3-XUkS5Je9oEEfcYg,BusinessAcceptsCreditCards
76830,ITkPvNhsGWPkGStK1BFvhQ,BusinessParking
76830,ITkPvNhsGWPkGStK1BFvhQ,BusinessAcceptsCreditCards
76830,ITkPvNhsGWPkGStK1BFvhQ,GoodForKids
76830,ITkPvNhsGWPkGStK1BFvhQ,RestaurantsPriceRange2
76830,ITkPvNhsGWPkGStK1BFvhQ,DogsAllowed
76838,f4KOvhOMLCi4z2tWnmJ5jw,BusinessAcceptsCreditCards
76838,f4KOvhOMLCi4z2tWnmJ5jw,AcceptsInsurance
76838,f4KOvhOMLCi4z2tWnmJ5jw,WiFi
76838,f4KOvhOMLCi4z2tWnmJ5jw,ByAppointmentOnly
76868,4-rt1GBtwDub3S83r6cv2w,BusinessParking
76868,4-rt1GBtwDub3S83r6cv2w,BikeParking
76868,4-rt1GBtwDub3S83r6cv2w,ByAppointmentOnly
76868,4-rt1GBtwDub3S83r6cv2w,BusinessAcceptsCreditCards
76868,4-rt1GBtwDub3S83r6cv2w,RestaurantsPriceRange2
76872,comOHkHCgjMXJ2nn6khivg,
76899,vt80VTnTbTloFODYKBFA9Q,HasTV
76899,vt80VTnTbTloFODYKBFA9Q,Alcohol
76899,vt80VTnTbTloFODYKBFA9Q,Caters
76899,vt80VTnTbTloFODYKBFA9Q,OutdoorSeating
76899,vt80VTnTbTloFODYKBFA9Q,BusinessAcceptsBitcoin
76899,vt80VTnTbTloFODYKBFA9Q,RestaurantsReservations
76899,vt80VTnTbTloFODYKBFA9Q,BusinessAcceptsCreditCards
76899,vt80VTnTbTloFODYKBFA9Q,BusinessParking
76899,vt80VTnTbTloFODYKBFA9Q,GoodForKids
76899,vt80VTnTbTloFODYKBFA9Q,RestaurantsGoodForGroups
76899,vt80VTnTbTloFODYKBFA9Q,RestaurantsPriceRange2
76899,vt80VTnTbTloFODYKBFA9Q,RestaurantsDelivery
76899,vt80VTnTbTloFODYKBFA9Q,RestaurantsAttire
76899,vt80VTnTbTloFODYKBFA9Q,BikeParking
76899,vt80VTnTbTloFODYKBFA9Q,Ambience
76899,vt80VTnTbTloFODYKBFA9Q,NoiseLevel
76899,vt80VTnTbTloFODYKBFA9Q,RestaurantsTakeOut
76899,vt80VTnTbTloFODYKBFA9Q,ByAppointmentOnly
76901,X7dhiI3ReIhhF2uJTK0dsw,WiFi
76901,X7dhiI3ReIhhF2uJTK0dsw,DogsAllowed
76901,X7dhiI3ReIhhF2uJTK0dsw,RestaurantsTakeOut
76901,X7dhiI3ReIhhF2uJTK0dsw,WheelchairAccessible
76901,X7dhiI3ReIhhF2uJTK0dsw,Caters
76901,X7dhiI3ReIhhF2uJTK0dsw,BusinessAcceptsCreditCards
76901,X7dhiI3ReIhhF2uJTK0dsw,OutdoorSeating
76901,X7dhiI3ReIhhF2uJTK0dsw,RestaurantsDelivery
76901,X7dhiI3ReIhhF2uJTK0dsw,BikeParking
76901,X7dhiI3ReIhhF2uJTK0dsw,BusinessAcceptsBitcoin
76901,X7dhiI3ReIhhF2uJTK0dsw,BusinessParking
76905,ZxOOpYqCbGp40v4pJthFqA,RestaurantsPriceRange2
76905,ZxOOpYqCbGp40v4pJthFqA,BusinessAcceptsCreditCards
76905,ZxOOpYqCbGp40v4pJthFqA,BusinessParking
76932,0j-6iq_qQuTO70rA7NQNdg,Alcohol
76932,0j-6iq_qQuTO70rA7NQNdg,GoodForKids
76932,0j-6iq_qQuTO70rA7NQNdg,RestaurantsReservations
76932,0j-6iq_qQuTO70rA7NQNdg,HasTV
76932,0j-6iq_qQuTO70rA7NQNdg,RestaurantsDelivery
76932,0j-6iq_qQuTO70rA7NQNdg,RestaurantsTakeOut
76932,0j-6iq_qQuTO70rA7NQNdg,RestaurantsPriceRange2
76932,0j-6iq_qQuTO70rA7NQNdg,Ambience
76932,0j-6iq_qQuTO70rA7NQNdg,DogsAllowed
76932,0j-6iq_qQuTO70rA7NQNdg,BusinessAcceptsCreditCards
76947,T_8vxFyFqVUGIprW8n-i6g,BusinessAcceptsCreditCards
76947,T_8vxFyFqVUGIprW8n-i6g,ByAppointmentOnly
76982,Q9IZ_AiRjmaD2sUsGhsbYA,BusinessAcceptsCreditCards
76982,Q9IZ_AiRjmaD2sUsGhsbYA,BikeParking
76982,Q9IZ_AiRjmaD2sUsGhsbYA,BusinessParking
76982,Q9IZ_AiRjmaD2sUsGhsbYA,RestaurantsPriceRange2
76996,_LHkm-m9a_IDqfqfdWggHQ,BusinessAcceptsCreditCards
76996,_LHkm-m9a_IDqfqfdWggHQ,BusinessAcceptsBitcoin
76996,_LHkm-m9a_IDqfqfdWggHQ,ByAppointmentOnly
76996,_LHkm-m9a_IDqfqfdWggHQ,WiFi
77000,WChpwozLPuwhhiLsza1zKw,RestaurantsAttire
77000,WChpwozLPuwhhiLsza1zKw,Alcohol
77000,WChpwozLPuwhhiLsza1zKw,BusinessAcceptsCreditCards
77000,WChpwozLPuwhhiLsza1zKw,RestaurantsPriceRange2
77000,WChpwozLPuwhhiLsza1zKw,RestaurantsTakeOut
77000,WChpwozLPuwhhiLsza1zKw,BusinessParking
77000,WChpwozLPuwhhiLsza1zKw,OutdoorSeating
77009,khzdJA3R5lgygxZ9sH2eJQ,BusinessAcceptsCreditCards
77009,khzdJA3R5lgygxZ9sH2eJQ,ByAppointmentOnly
77010,Ij4Qdluz22N4Ca9wVYbn_Q,RestaurantsPriceRange2
77010,Ij4Qdluz22N4Ca9wVYbn_Q,BusinessParking
77010,Ij4Qdluz22N4Ca9wVYbn_Q,BusinessAcceptsCreditCards
77010,Ij4Qdluz22N4Ca9wVYbn_Q,ByAppointmentOnly
77010,Ij4Qdluz22N4Ca9wVYbn_Q,BikeParking
77029,IcRBDt_f1z45G0nFObvdPA,BusinessAcceptsCreditCards
77029,IcRBDt_f1z45G0nFObvdPA,RestaurantsReservations
77029,IcRBDt_f1z45G0nFObvdPA,RestaurantsPriceRange2
77029,IcRBDt_f1z45G0nFObvdPA,RestaurantsTakeOut
77029,IcRBDt_f1z45G0nFObvdPA,BusinessParking
77029,IcRBDt_f1z45G0nFObvdPA,RestaurantsGoodForGroups
77029,IcRBDt_f1z45G0nFObvdPA,WiFi
77029,IcRBDt_f1z45G0nFObvdPA,HasTV
77029,IcRBDt_f1z45G0nFObvdPA,Alcohol
77029,IcRBDt_f1z45G0nFObvdPA,RestaurantsAttire
77029,IcRBDt_f1z45G0nFObvdPA,OutdoorSeating
77029,IcRBDt_f1z45G0nFObvdPA,NoiseLevel
77029,IcRBDt_f1z45G0nFObvdPA,Caters
77029,IcRBDt_f1z45G0nFObvdPA,RestaurantsDelivery
77029,IcRBDt_f1z45G0nFObvdPA,GoodForKids
77035,8SB5727ib5LcH1MexWNG1Q,BusinessAcceptsBitcoin
77035,8SB5727ib5LcH1MexWNG1Q,BusinessAcceptsCreditCards
77035,8SB5727ib5LcH1MexWNG1Q,BusinessParking
77035,8SB5727ib5LcH1MexWNG1Q,BikeParking
77038,0QaTcaoXrjCWLKreDQs9fA,BikeParking
77038,0QaTcaoXrjCWLKreDQs9fA,RestaurantsPriceRange2
77047,pkz0ctu2Nccjznsx_ihr7Q,
77075,fLDI6tGJNHfR_jYcP0ejCg,WiFi
77075,fLDI6tGJNHfR_jYcP0ejCg,RestaurantsPriceRange2
77075,fLDI6tGJNHfR_jYcP0ejCg,RestaurantsTakeOut
77075,fLDI6tGJNHfR_jYcP0ejCg,BusinessAcceptsCreditCards
77075,fLDI6tGJNHfR_jYcP0ejCg,BusinessParking
77075,fLDI6tGJNHfR_jYcP0ejCg,DriveThru
77075,fLDI6tGJNHfR_jYcP0ejCg,RestaurantsDelivery
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,RestaurantsAttire
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,BikeParking
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,OutdoorSeating
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,RestaurantsPriceRange2
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,GoodForKids
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,HasTV
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,NoiseLevel
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,RestaurantsDelivery
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,RestaurantsGoodForGroups
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,Caters
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,Ambience
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,RestaurantsTakeOut
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,Alcohol
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,BusinessAcceptsCreditCards
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,RestaurantsTableService
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,BusinessParking
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,Smoking
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,RestaurantsReservations
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,Music
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,GoodForMeal
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,WiFi
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,CoatCheck
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,GoodForDancing
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,BestNights
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,WheelchairAccessible
77094,p8pnCX2Z5aJ1C7TnSvyaNQ,HappyHour
77105,INFE5Nb9Lop2fnzEkqGMJA,BusinessAcceptsCreditCards
77107,XSnTdYR1fs8wOAkTg5r0uQ,GoodForKids
77107,XSnTdYR1fs8wOAkTg5r0uQ,BusinessAcceptsCreditCards
77107,XSnTdYR1fs8wOAkTg5r0uQ,OutdoorSeating
77107,XSnTdYR1fs8wOAkTg5r0uQ,RestaurantsAttire
77107,XSnTdYR1fs8wOAkTg5r0uQ,RestaurantsGoodForGroups
77107,XSnTdYR1fs8wOAkTg5r0uQ,RestaurantsTakeOut
77107,XSnTdYR1fs8wOAkTg5r0uQ,Caters
77107,XSnTdYR1fs8wOAkTg5r0uQ,RestaurantsPriceRange2
77107,XSnTdYR1fs8wOAkTg5r0uQ,Alcohol
77107,XSnTdYR1fs8wOAkTg5r0uQ,RestaurantsReservations
77107,XSnTdYR1fs8wOAkTg5r0uQ,NoiseLevel
77107,XSnTdYR1fs8wOAkTg5r0uQ,BusinessParking
77107,XSnTdYR1fs8wOAkTg5r0uQ,Ambience
77107,XSnTdYR1fs8wOAkTg5r0uQ,WiFi
77107,XSnTdYR1fs8wOAkTg5r0uQ,RestaurantsTableService
77107,XSnTdYR1fs8wOAkTg5r0uQ,BikeParking
77107,XSnTdYR1fs8wOAkTg5r0uQ,WheelchairAccessible
77107,XSnTdYR1fs8wOAkTg5r0uQ,GoodForMeal
77107,XSnTdYR1fs8wOAkTg5r0uQ,RestaurantsDelivery
77107,XSnTdYR1fs8wOAkTg5r0uQ,BYOB
77107,XSnTdYR1fs8wOAkTg5r0uQ,HasTV
77135,JOZLEQbvgqhj7Etgvw19vQ,RestaurantsPriceRange2
77135,JOZLEQbvgqhj7Etgvw19vQ,BusinessAcceptsCreditCards
77135,JOZLEQbvgqhj7Etgvw19vQ,Caters
77135,JOZLEQbvgqhj7Etgvw19vQ,BikeParking
77135,JOZLEQbvgqhj7Etgvw19vQ,RestaurantsDelivery
77135,JOZLEQbvgqhj7Etgvw19vQ,BusinessParking
77135,JOZLEQbvgqhj7Etgvw19vQ,RestaurantsTakeOut
77152,uku_5cbQwl9dvWyOUv4o0w,BusinessAcceptsCreditCards
77152,uku_5cbQwl9dvWyOUv4o0w,BusinessAcceptsBitcoin
77152,uku_5cbQwl9dvWyOUv4o0w,ByAppointmentOnly
77158,MU2e9Xao333ssSJ2JdHnMw,RestaurantsPriceRange2
77158,MU2e9Xao333ssSJ2JdHnMw,BusinessAcceptsCreditCards
77158,MU2e9Xao333ssSJ2JdHnMw,BusinessParking
77158,MU2e9Xao333ssSJ2JdHnMw,ByAppointmentOnly
77158,MU2e9Xao333ssSJ2JdHnMw,BikeParking
77200,vjApVeaV3iQzA2CTlIlr8Q,BusinessAcceptsCreditCards
77200,vjApVeaV3iQzA2CTlIlr8Q,ByAppointmentOnly
77232,xoG-zabIUFngEhic1PEajA,BYOBCorkage
77232,xoG-zabIUFngEhic1PEajA,HasTV
77232,xoG-zabIUFngEhic1PEajA,RestaurantsGoodForGroups
77232,xoG-zabIUFngEhic1PEajA,RestaurantsTakeOut
77232,xoG-zabIUFngEhic1PEajA,NoiseLevel
77232,xoG-zabIUFngEhic1PEajA,RestaurantsDelivery
77232,xoG-zabIUFngEhic1PEajA,Caters
77232,xoG-zabIUFngEhic1PEajA,BusinessAcceptsCreditCards
77232,xoG-zabIUFngEhic1PEajA,OutdoorSeating
77232,xoG-zabIUFngEhic1PEajA,GoodForKids
77232,xoG-zabIUFngEhic1PEajA,Alcohol
77232,xoG-zabIUFngEhic1PEajA,RestaurantsPriceRange2
77232,xoG-zabIUFngEhic1PEajA,BusinessParking
77232,xoG-zabIUFngEhic1PEajA,RestaurantsReservations
77232,xoG-zabIUFngEhic1PEajA,RestaurantsAttire
77232,xoG-zabIUFngEhic1PEajA,GoodForMeal
77232,xoG-zabIUFngEhic1PEajA,BikeParking
77232,xoG-zabIUFngEhic1PEajA,WiFi
77232,xoG-zabIUFngEhic1PEajA,Ambience
77259,wSJVInue0AGTwOvB8HKyLA,
77263,40kyE0aoCtQTMcN2kyy5TQ,RestaurantsReservations
77263,40kyE0aoCtQTMcN2kyy5TQ,GoodForKids
77263,40kyE0aoCtQTMcN2kyy5TQ,OutdoorSeating
77263,40kyE0aoCtQTMcN2kyy5TQ,RestaurantsGoodForGroups
77263,40kyE0aoCtQTMcN2kyy5TQ,RestaurantsPriceRange2
77263,40kyE0aoCtQTMcN2kyy5TQ,RestaurantsTakeOut
77263,40kyE0aoCtQTMcN2kyy5TQ,RestaurantsAttire
77263,40kyE0aoCtQTMcN2kyy5TQ,Alcohol
77263,40kyE0aoCtQTMcN2kyy5TQ,BusinessAcceptsCreditCards
77263,40kyE0aoCtQTMcN2kyy5TQ,BikeParking
77263,40kyE0aoCtQTMcN2kyy5TQ,BusinessParking
77263,40kyE0aoCtQTMcN2kyy5TQ,HasTV
77263,40kyE0aoCtQTMcN2kyy5TQ,Ambience
77263,40kyE0aoCtQTMcN2kyy5TQ,GoodForMeal
77263,40kyE0aoCtQTMcN2kyy5TQ,WiFi
77263,40kyE0aoCtQTMcN2kyy5TQ,RestaurantsDelivery
77265,-m_-JLiDdCoxtiYaTddbDQ,BusinessParking
77265,-m_-JLiDdCoxtiYaTddbDQ,BusinessAcceptsCreditCards
77265,-m_-JLiDdCoxtiYaTddbDQ,BikeParking
77265,-m_-JLiDdCoxtiYaTddbDQ,ByAppointmentOnly
77265,-m_-JLiDdCoxtiYaTddbDQ,RestaurantsPriceRange2
77265,-m_-JLiDdCoxtiYaTddbDQ,GoodForKids
77265,-m_-JLiDdCoxtiYaTddbDQ,RestaurantsDelivery
77278,XSkNvcMvvPxyro1vI1nWuA,
77291,rJ7tOENZBJMJnkmYCf9XlQ,BikeParking
77291,rJ7tOENZBJMJnkmYCf9XlQ,WheelchairAccessible
77291,rJ7tOENZBJMJnkmYCf9XlQ,Caters
77291,rJ7tOENZBJMJnkmYCf9XlQ,OutdoorSeating
77291,rJ7tOENZBJMJnkmYCf9XlQ,RestaurantsTakeOut
77291,rJ7tOENZBJMJnkmYCf9XlQ,WiFi
77291,rJ7tOENZBJMJnkmYCf9XlQ,Alcohol
77291,rJ7tOENZBJMJnkmYCf9XlQ,BusinessParking
77291,rJ7tOENZBJMJnkmYCf9XlQ,RestaurantsTableService
77291,rJ7tOENZBJMJnkmYCf9XlQ,Corkage
77291,rJ7tOENZBJMJnkmYCf9XlQ,BusinessAcceptsCreditCards
77291,rJ7tOENZBJMJnkmYCf9XlQ,HasTV
77291,rJ7tOENZBJMJnkmYCf9XlQ,BYOB
77291,rJ7tOENZBJMJnkmYCf9XlQ,RestaurantsDelivery
77291,rJ7tOENZBJMJnkmYCf9XlQ,RestaurantsReservations
77324,MPlbo6VSQkmPVDWkcHG8Jg,RestaurantsPriceRange2
77324,MPlbo6VSQkmPVDWkcHG8Jg,BusinessAcceptsCreditCards
77324,MPlbo6VSQkmPVDWkcHG8Jg,BikeParking
77324,MPlbo6VSQkmPVDWkcHG8Jg,BusinessParking
77333,aL-HjYL42BRuNvSYUUdNfw,
77354,Eji1fE5G2gqNdbOtohg4Dg,BusinessParking
77354,Eji1fE5G2gqNdbOtohg4Dg,ByAppointmentOnly
77354,Eji1fE5G2gqNdbOtohg4Dg,BusinessAcceptsCreditCards
77354,Eji1fE5G2gqNdbOtohg4Dg,BikeParking
77354,Eji1fE5G2gqNdbOtohg4Dg,RestaurantsPriceRange2
77359,yPrNoVfE90iZxSYzty7RNw,WiFi
77359,yPrNoVfE90iZxSYzty7RNw,OutdoorSeating
77359,yPrNoVfE90iZxSYzty7RNw,RestaurantsDelivery
77359,yPrNoVfE90iZxSYzty7RNw,BusinessAcceptsCreditCards
77359,yPrNoVfE90iZxSYzty7RNw,WheelchairAccessible
77359,yPrNoVfE90iZxSYzty7RNw,BusinessParking
77359,yPrNoVfE90iZxSYzty7RNw,RestaurantsTakeOut
77422,t8C6lgu8dCbcjJ700W2Tsw,RestaurantsPriceRange2
77422,t8C6lgu8dCbcjJ700W2Tsw,DogsAllowed
77439,gC9u3EWUbKF8fxY25AbyXg,GoodForKids
77439,gC9u3EWUbKF8fxY25AbyXg,DogsAllowed
77439,gC9u3EWUbKF8fxY25AbyXg,BikeParking
77439,gC9u3EWUbKF8fxY25AbyXg,BusinessParking
77439,gC9u3EWUbKF8fxY25AbyXg,WheelchairAccessible
77439,gC9u3EWUbKF8fxY25AbyXg,BusinessAcceptsBitcoin
77439,gC9u3EWUbKF8fxY25AbyXg,BusinessAcceptsCreditCards
77492,IlYHs_gTPLzREtFgAWjf_Q,
77498,pG3BViWKznBrEPlbV9wxPA,OutdoorSeating
77498,pG3BViWKznBrEPlbV9wxPA,RestaurantsTakeOut
77498,pG3BViWKznBrEPlbV9wxPA,HasTV
77498,pG3BViWKznBrEPlbV9wxPA,BusinessAcceptsCreditCards
77498,pG3BViWKznBrEPlbV9wxPA,GoodForKids
77498,pG3BViWKznBrEPlbV9wxPA,RestaurantsAttire
77498,pG3BViWKznBrEPlbV9wxPA,Alcohol
77498,pG3BViWKznBrEPlbV9wxPA,WiFi
77498,pG3BViWKznBrEPlbV9wxPA,RestaurantsPriceRange2
77498,pG3BViWKznBrEPlbV9wxPA,RestaurantsGoodForGroups
77498,pG3BViWKznBrEPlbV9wxPA,BikeParking
77498,pG3BViWKznBrEPlbV9wxPA,GoodForMeal
77498,pG3BViWKznBrEPlbV9wxPA,HappyHour
77498,pG3BViWKznBrEPlbV9wxPA,GoodForDancing
77498,pG3BViWKznBrEPlbV9wxPA,RestaurantsTableService
77498,pG3BViWKznBrEPlbV9wxPA,Music
77498,pG3BViWKznBrEPlbV9wxPA,RestaurantsDelivery
77498,pG3BViWKznBrEPlbV9wxPA,Caters
77498,pG3BViWKznBrEPlbV9wxPA,BusinessParking
77498,pG3BViWKznBrEPlbV9wxPA,Ambience
77498,pG3BViWKznBrEPlbV9wxPA,RestaurantsReservations
77498,pG3BViWKznBrEPlbV9wxPA,BestNights
77498,pG3BViWKznBrEPlbV9wxPA,NoiseLevel
77498,pG3BViWKznBrEPlbV9wxPA,CoatCheck
77588,C0uOpZFe0RM3l-heVh_8tg,BusinessAcceptsCreditCards
77588,C0uOpZFe0RM3l-heVh_8tg,ByAppointmentOnly
77588,C0uOpZFe0RM3l-heVh_8tg,BusinessAcceptsBitcoin
77588,C0uOpZFe0RM3l-heVh_8tg,WiFi
77588,C0uOpZFe0RM3l-heVh_8tg,RestaurantsPriceRange2
77588,C0uOpZFe0RM3l-heVh_8tg,BusinessParking
77588,C0uOpZFe0RM3l-heVh_8tg,WheelchairAccessible
77588,C0uOpZFe0RM3l-heVh_8tg,AcceptsInsurance
77588,C0uOpZFe0RM3l-heVh_8tg,BikeParking
77640,4dzX0ejiALX1X77f4bu4_w,BusinessAcceptsCreditCards
77640,4dzX0ejiALX1X77f4bu4_w,ByAppointmentOnly
77698,qBNgW8QXDlWjMKLKnt5GFA,RestaurantsDelivery
77698,qBNgW8QXDlWjMKLKnt5GFA,Ambience
77698,qBNgW8QXDlWjMKLKnt5GFA,HasTV
77698,qBNgW8QXDlWjMKLKnt5GFA,RestaurantsAttire
77698,qBNgW8QXDlWjMKLKnt5GFA,BikeParking
77698,qBNgW8QXDlWjMKLKnt5GFA,GoodForMeal
77698,qBNgW8QXDlWjMKLKnt5GFA,BusinessAcceptsCreditCards
77698,qBNgW8QXDlWjMKLKnt5GFA,GoodForKids
77698,qBNgW8QXDlWjMKLKnt5GFA,RestaurantsReservations
77698,qBNgW8QXDlWjMKLKnt5GFA,OutdoorSeating
77698,qBNgW8QXDlWjMKLKnt5GFA,NoiseLevel
77698,qBNgW8QXDlWjMKLKnt5GFA,RestaurantsTableService
77698,qBNgW8QXDlWjMKLKnt5GFA,BusinessParking
77698,qBNgW8QXDlWjMKLKnt5GFA,RestaurantsTakeOut
77698,qBNgW8QXDlWjMKLKnt5GFA,RestaurantsPriceRange2
77698,qBNgW8QXDlWjMKLKnt5GFA,Alcohol
77698,qBNgW8QXDlWjMKLKnt5GFA,RestaurantsGoodForGroups
77721,2vWlAJYCF11QmvRWBOQXDg,OutdoorSeating
77721,2vWlAJYCF11QmvRWBOQXDg,GoodForKids
77721,2vWlAJYCF11QmvRWBOQXDg,WiFi
77721,2vWlAJYCF11QmvRWBOQXDg,BusinessParking
77721,2vWlAJYCF11QmvRWBOQXDg,RestaurantsPriceRange2
77721,2vWlAJYCF11QmvRWBOQXDg,RestaurantsDelivery
77721,2vWlAJYCF11QmvRWBOQXDg,RestaurantsGoodForGroups
77721,2vWlAJYCF11QmvRWBOQXDg,Ambience
77721,2vWlAJYCF11QmvRWBOQXDg,BikeParking
77721,2vWlAJYCF11QmvRWBOQXDg,HasTV
77721,2vWlAJYCF11QmvRWBOQXDg,RestaurantsTakeOut
77721,2vWlAJYCF11QmvRWBOQXDg,RestaurantsAttire
77721,2vWlAJYCF11QmvRWBOQXDg,NoiseLevel
77721,2vWlAJYCF11QmvRWBOQXDg,RestaurantsReservations
77721,2vWlAJYCF11QmvRWBOQXDg,Alcohol
77721,2vWlAJYCF11QmvRWBOQXDg,BusinessAcceptsCreditCards
77721,2vWlAJYCF11QmvRWBOQXDg,GoodForMeal
77747,M311eVxkGB1k_i0DkJqJKg,RestaurantsTakeOut
77747,M311eVxkGB1k_i0DkJqJKg,BikeParking
77747,M311eVxkGB1k_i0DkJqJKg,GoodForMeal
77747,M311eVxkGB1k_i0DkJqJKg,WheelchairAccessible
77747,M311eVxkGB1k_i0DkJqJKg,Alcohol
77747,M311eVxkGB1k_i0DkJqJKg,BusinessAcceptsCreditCards
77747,M311eVxkGB1k_i0DkJqJKg,RestaurantsPriceRange2
77747,M311eVxkGB1k_i0DkJqJKg,BusinessParking
77747,M311eVxkGB1k_i0DkJqJKg,Caters
77747,M311eVxkGB1k_i0DkJqJKg,RestaurantsDelivery
77772,5fjHYUqR54cVxd1fs3h5Xw,RestaurantsPriceRange2
77772,5fjHYUqR54cVxd1fs3h5Xw,BusinessAcceptsBitcoin
77772,5fjHYUqR54cVxd1fs3h5Xw,CoatCheck
77772,5fjHYUqR54cVxd1fs3h5Xw,RestaurantsTableService
